Preventative Maintenance ID,Preventative Maintenance Number,Preventative Maintenance Description,Preventative Maintenance Instruction,Preventative Maintenance Safety Note,Frequency Type ID,Frequency,Frequency Type Or ID,Frequency Or,Is Hierarchy,Is Triggered,Is Fixed,Is Standard,Lead Time Days,Asset Type ID,Manufacturer ID,Model Number ID,Priority ID,Estimated Duration Hours,Job Type ID,Department ID,Customer Contact ID,Supplier Contact ID,Is Inspection,Is Inspection Enforce Order On,Is Inspection By Asset Type,User Defined Text Box,Component Code ID,Estimated Labour Cost,Estimated Material Cost,Estimated Other Cost,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Default Inspection Asset ID,Is Group Inspection,Parent Preventative Maintenance ID,Inspection Height,Inspection Width,Inspection XLocation,Inspection YLocation,Is Use Asset Contractor,Minute Difference,Is Master PM,Master PMID,Work Order Format Name,Contractor Quote Amount,In Active To,Days To Complete,Activation Type,Is Audit,Is Include Children Of Inspection Asset Only
487,183,LV Motor 6 monthly EX classified inspection LLF,,,4,6.0000000,,0.0000000,,,,,7,,,,3,1.0000000,5,8,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,16/05/2023 8:20:02 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
488,182,LV Motor Monthly Inspection LLF,,,4,1.0000000,,0.0000000,,,,,20,,,,3,4.0000000,8,34,,,,,,,,5.5850000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,689,9/02/2023 11:16:17 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
489,177,Emergency Light panel and cable 1 yearly preventive maintenance inspection,,,9,1.0000000,,0.0000000,,,,,4,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,15/05/2023 2:45:10 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
490,176,Emergency Light panel Monthly preventive maintenance LLF,,,4,1.0000000,,0.0000000,,,,,2,,,,3,1.0000000,8,8,,,,,,,,2.4750000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,16/05/2023 8:15:55 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
491,175,EX classified lighting fixture 1 yearly preventive maintenance inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
492,174,Emergency Light Monthly preventive maintenance inspection LLF,,,4,1.0000000,,0.0000000,,,,,2,,,,3,24.0000000,8,8,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,689,13/01/2023 10:10:55 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
493,173,Eathing inspection pit 1 yearly preventive maintenance inspection,,,9,1.0000000,,0.0000000,,,,,7,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,15/05/2023 2:47:35 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
494,168,Check Battery of DC UPC ,,,9,1.0000000,,0.0000000,,,,,4,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,15/05/2023 2:29:34 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
495,167,Check Capacitor of DC UPC ,,,9,1.0000000,,0.0000000,,,,,4,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,15/05/2023 2:29:46 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
496,166,DC UPC 1 Yearly Preventeive Maintenance Inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
497,165,DC UPC Battery 1 Yearly Preventeive Maintenance Inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
498,164,DC UPC Battery 3 monthly Preventeive Maintenance inspection,,,4,3.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
499,163,DC UPC Battery Weekly Preventeive Maintenance LLF,,,8,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,68,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:32:39 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
500,162,DC UPC Daily Preventeive Maintenance LLF,,,1,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,68,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:34:52 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
501,161,Cathodic protection 1 yearly preventive maintenance inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,2.0000000,5,8,,,,,,,,34.7600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,689,18/04/2023 1:42:10 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
502,160,Cathodic protection 6 monthly preventive maintenance inspection,,,4,6.0000000,,0.0000000,,,,,6,,,,3,1.0000000,5,8,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,16/05/2023 8:20:30 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
503,159,Cathodic protection 3 monthly preventive maintenance inspection,,,4,3.0000000,,0.0000000,,,,,2,,,,3,1.0000000,5,8,,,,,,,,7.0600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,689,18/04/2023 1:40:47 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
504,158,TCP 1 monthly preventive maintenance LLF,,,4,1.0000000,,0.0000000,,,,,2,,,,3,1.0000000,8,8,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,16/05/2023 8:16:11 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
505,157,Check Battery of AC UPC ,,,9,1.0000000,,0.0000000,,,,,4,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1640,15/05/2023 2:29:55 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
506,155,AC UPC 1 Yearly Preventeive Maintenance Inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,8,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
507,472,MV VSD and Soft starter 1 yearly preventive maintenance inspection,,USE PPE,9,1.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,20,,,,,,,,36.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:36:10 PM,,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
508,480,CBM,,,4,6.0000000,,0.0000000,,,,,0,,,,3,5.0000000,5,14,,,,,,,,24.0200000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1990,15/08/2023 8:58:12 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
509,620,Greasing 6 month unit-75,,use ppe and follow all safety instructions,4,6.0000000,,0.0000000,,,,,10,,,,3,3.0000000,5,21,,,,,,,,45.3600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,10/07/2023 3:51:58 PM,,,0,,,,,,570,,0,Standard,0.0000000,,6,every,,
510,621,Actuator Inspection and Greasing 12 month unit-75,,Use PPE,4,12.0000000,,0.0000000,,,,,10,,,,3,1.0000000,5,21,,,,,,,,5.0850000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:22:47 PM,,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
511,622,Over Haul / Replace  36 month unit-75,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.5000000,5,21,,,,,,,,1.9230000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:57:29 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
512,623,"LLF 6 month, unit-76",,use ppe and follow all safety instructions,4,6.0000000,,0.0000000,,,,,30,,,,3,0.5000000,8,21,,,,,,,,2.7399999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:54:06 PM,,,0,,,,,,570,,0,Standard,0.0000000,,10,every,,
513,624,Wet Leg Fill 12 month unit-76,,USE PPE,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:12:29 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
514,625,Calibration unit-77,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:31:50 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
515,626,Ex Visual unit-77,,use ppe,4,6.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,21,,,,,,,,2.8970000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,26/08/2023 2:52:28 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
516,627,Ex Detail unit-77,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.7500000,5,21,,,,,,,,2.9764999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:43:51 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
517,628,Greasing unit-76,,,4,6.0000000,,0.0000000,,,,,10,,,,3,3.0000000,5,21,,,,,,,,45.3600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,10/07/2023 3:55:00 PM,,,0,,,,,,570,,0,Standard,0.0000000,,0,every,,
518,629,Actuator Inspection and Greasing 12 month unit-76,,use ppe,4,12.0000000,,0.0000000,,,,,10,,,,3,1.0000000,5,21,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:23:16 PM,,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
519,619,Ex Detail 36 month unit-75,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.7500000,5,21,,,,,,,,2.9764999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:43:20 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
520,630,Over Haul / Replace unit-77,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.5000000,5,21,,,,,,,,3.1080000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:02:45 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
521,632,LLF unit-77,,Use ppe and follow all safety instructions,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,1/07/2023 4:01:47 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
522,633,Wet Leg Fill unit-77,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:12:55 PM,,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
523,634,Calibrationn unit-77,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,12.0100000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:36:43 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
524,635,SIL test unit-77,,use ppe,4,24.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,21,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:08:54 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
525,636,Ex Visual unit-77,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,1/08/2023 6:27:42 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
526,637,Ex Detail unit-77,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.7500000,5,21,,,,,,,,3.0685000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:44:36 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
527,638,Greasing unit-77,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,10/07/2023 3:59:04 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
528,639,Actuator Inspection and Greasing 12 month unit-77,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,21,,,,,,,,6.0050000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:24:16 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
529,640,Over Haul / Replace unit-77,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.5000000,5,21,,,,,,,,2.3449999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:03:27 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
530,641,LLF unit 78,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,1/07/2023 4:05:15 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
531,631,CBM unit-77,,use ppe,4,6.0000000,,0.0000000,,,,,30,,,,3,1.5000000,5,21,,,,,,,,7.5600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:38:39 PM,,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
532,618,Ex Visual  6 month unit-75,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,17/07/2023 1:52:00 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
533,617,Function test 36 month unit-75,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:51:06 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
534,616,Calibration 12 month unit-75,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:31:13 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
535,593,CBM 6 month (limit switches) unit-73,,use ppe,4,6.0000000,,0.0000000,,,,,20,,,,3,1.5000000,5,21,,,,,,,,5.5850000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:37:21 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
536,594,"LLF 6 month ( field gauges), unit-73",,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,18/06/2023 11:08:43 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
537,595,Wet Leg Fill 12 month (field transmitters) unit-73,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:11:47 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
538,596,Calibration 12 month ( field elements) unit-73,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,19/10/2023 8:33:02 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
539,597,Function test 36 month vibration speed elements) unit-73,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:51:54 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
540,598,SIL test 24 month unit-73,,use ppe,4,24.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,21,,,,,,,,15.2549999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:06:40 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
541,599,Ex Visual 6 month unit-73,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,18/06/2023 11:30:34 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
542,600,Ex Detail 36 month unit-73,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.7500000,5,21,,,,,,,,2.9764999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:42:11 PM,,,0,,,,,,180,,0,Standard,0.0000000,,30,every,,
543,601,Greasing 6 month unit-73,,use ppe and follow all safety rules,4,6.0000000,,0.0000000,,,,,10,,,,3,2.0000000,5,21,,,,,,,,11.1700000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,10/07/2023 3:34:52 PM,,,0,,,,,,570,,0,Standard,0.0000000,,10,every,,
544,602,Actuator Inspection and Greasing   12 month unit-73,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,21,,,,,,,,6.0050000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:21:27 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
545,603,Over Haul / Replace  36 month unit-73,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.5000000,5,21,,,,,,,,1.5550000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:56:21 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
546,604,CBM 6 month unit-74,,use ppe ,4,6.0000000,,0.0000000,,,,,30,,,,3,1.5000000,5,21,,,,,,,,7.5600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:37:29 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
547,605,"LLF 6 month, unit-74",,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,1/07/2023 3:38:50 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
548,606,Calibration 12 month unit-74,,USE PPE,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:30:36 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
549,607,Function test 36 month unit-74,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:50:48 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
550,608,SIL test 24 month unit-74,,use ppe,4,24.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,21,,,,,,,,18.0150000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:07:09 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
551,609,Ex Visual  6 month unit-74,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,17/07/2023 1:29:36 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
552,610,Ex Detail 36 month unit-74,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.7500000,5,21,,,,,,,,2.9764999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:42:46 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
553,611,Greasing 6 month unit-74,,use PPE and follow all safety rules,4,6.0000000,,0.0000000,,,,,10,,,,3,2.0000000,5,21,,,,,,,,22.3400000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,10/07/2023 4:06:58 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
554,612,Actuator Inspection and 	Greasing  12 month unit-74,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,21,,,,,,,,4.9500000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:20:39 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
555,613,Over Haul / Replace  36 month unit-74,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,0.5000000,5,21,,,,,,,,1.9230000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:56:59 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
556,614,CBM 6 month unit-75,,use ppe,4,6.0000000,,0.0000000,,,,,30,,,,3,0.5000000,5,21,,,,,,,,3.5190000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:38:00 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
557,615,LLF 6 month unit-75,,use ppe,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,1/07/2023 3:43:20 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
558,642,Wet Leg Fill unit-78,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,1.5000000,5,21,,,,,,,,4.6650000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,19/10/2023 8:33:40 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
559,643,Calibration unit-78,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:32:39 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
560,644,SIL test unit-78,,Use PPE,4,24.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,21,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:09:48 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
561,645,Ex Visual  unit-78,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1964,1/08/2023 7:11:22 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
562,673,Ex Visual of the equipment Which are located in Unit-83,1. PPE should be used;2. Temporary PTW should be issued.,Safety requirements should be prepared as per shown in the temporary PTW.,4,6.0000000,,0.0000000,,,,,10,,,,3,0.1000000,5,17,,,,,,,,2.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,803,24/10/2023 4:55:16 PM,,,0,,,,,,510,,0,Standard,0.0000000,,10,every,,
563,674,Ex Detail unit-83,,,4,36.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,17,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,16/06/2023 10:44:51 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
564,675,Greasing,PTW should be obtained,Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,17,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1687,13/06/2023 11:10:53 AM,,,0,,,,,,510,,0,Standard,0.0000000,,7,every,,
565,676,Actuator Inspection & Greasing  unit-83,PTW should be achieved,Use proper PPE,4,12.0000000,,0.0000000,,,,,0,,,,3,1.0000000,5,17,,,,,,,,10.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1460,8/08/2023 4:33:08 PM,,,0,,,,,,510,,0,Standard,0.0000000,,0,every,,
566,677,Over Haul / Replace unit-83,,,4,36.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,17,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,16/06/2023 10:45:33 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
567,678,CBM unit-84,,use ppe,4,6.0000000,,0.0000000,,,,,30,,,,3,1.5000000,5,21,,,,,,,,7.5600000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:39:35 PM,,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
568,679,LLF unit 84,,use ppe,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,26/08/2023 2:49:14 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
569,680,Calibration unit-84,,use ppe,4,12.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,12.0100000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:34:45 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
570,681,Function test unit-84,,use ppe,4,36.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,21,,,,,,,,12.0100000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 5:53:25 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
571,682,SIL test unit-84,,use ppe,4,24.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,21,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 6:10:46 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
572,683,Ex Visual unit-84,,use ppe,4,6.0000000,,0.0000000,,,,,10,,,,3,0.3000000,5,21,,,,,,,,1.3279999,0.0000000,0.0000000,,1,2/11/2022 5:46:27 AM,1186,8/10/2023 4:51:47 PM,,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
