Contact ID,Parent Contact ID,First Name,Last Name,Comment,Department ID,Address1,Address2,City,State,Post Code,Country,Home Phone,Work Phone,Mobile Phone,Fax,Email,Web Address,Is Primary Contact,ABN,Currency Type ID,Tax ID,Tax Exemption Number,Is Tax Exempt,Account Code ID,Payment Term ID,Customer Discount Percentage,Catalogued Mark Up Ceiling,Non Catalogued Mark Up Ceiling,Catalogued Markup Percentage,Non Catalogued Mark Up Percentage,Employee Number,Working Day Hours,Employed Date Time,Terminated Date Time,Expected Freight Price,Customer Type ID,Contact Image,Contact Type Name,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Billing Address1,Billing Address2,Billing City,Billing State,Billing Country,Billing Post Code,Added Date Time,IRDNumber,Contact Signature,Custom Control File1ID
954,0,UZGTL-HDC-ELE-PO-2100,NEXANS Korea Ltd,,,"7th Floor, I' park tower 520, Yeongdong-daero, Gangnam-gu, Seoul, Korea",,,,06170,Korea,,82-2-21-40-2426,,,jung-hoe.koo@nexans.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:26 PM,1,30/04/2022 9:38:48 AM,,,,,,,24/03/2022 3:26:26 PM,,,
955,0,UZGTL-HDC-HEX-PO-0400,UBEC Inc.,,,"106, Yongyeon-ro, Namgu, Ulsan, Korea",,,,44784,Korea,,+82-052-257-8334,,,bbibbijun@ubec.co.kr,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:26 PM,1,30/04/2022 9:40:48 AM,,,,,,,24/03/2022 3:26:26 PM,,,
956,0,UZGTL-HDC-HEX-PO-0410,GS Entec Corp.,,,"335, Yongjam-ro, Nam-gu, Ulsan, Korea",,,,680070,Korea,,+02-6924-7115,,,cpebiz@gsentec.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:26 PM,1,30/04/2022 9:40:22 AM,,,,,,,24/03/2022 3:26:26 PM,,,
957,0,UZGTL-HDC-HEX-PO-0420,"ILJIN ENERGY Co., Ltd.",,,"42, Sanam-ro, Onsan-eup, Ulju-gun, Ulsan",,,,44998,Korea,,+82-52-240-3800,,,wkpark@ijeng.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:26 PM,1,30/04/2022 9:56:47 AM,,,,,,,24/03/2022 3:26:26 PM,,,
958,0,UZGTL-HDC-HEX-PO-0430,S&T Corporation,,,"12, Wanam-ro, Seongsan-gu, Chang-won-si, Gyeongsangnam-do, 51573 Korea",,,,51573,Korea,,+82-2-2111-9221,,,sales@hisnt.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:26 PM,1,30/04/2022 9:40:34 AM,,,,,,,24/03/2022 3:26:26 PM,,,
959,0,UZGTL-HDC-HEX-PO-0440,"Tranter Heat Exchangers (Beijing) Co., Ltd.",,,"5, Anging Street, Block B, Tianzhu Airport Industrial Zone, Beijing, China. 101318R",,,,101318R,China,,+861 0614 70503,,,Roy.xu@tranter.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:26 PM,1,30/04/2022 9:49:36 AM,,,,,,,24/03/2022 3:26:26 PM,,,
960,0,UZGTL-HDC-HEX-PO-0460,Vulcanic UK ltd,,,"High House Barn, High House Road, Colton, Norfolk, NR9 5DG, UK",,,,NR20 4RW,United Kingdom,,+44 (0) 1603 340015,,,bheath@vulcanic.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:38:55 AM,,,,,,,24/03/2022 3:26:27 PM,,,
961,0,UZGTL-HDC-HEX-PO-0470,Kirchner Italia S.p.A,,,"Via Amerigo Vespucci, 13- 20124 - Milan - Italy",,,,20124,Italy,,0039 (0)2 6707 2002,,,kirchner@kirchner.it,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:39:38 AM,,,,,,,24/03/2022 3:26:27 PM,,,
962,0,UZGTL-HDC-HVA-PO-0010,"HI Air Korea Co., Ltd",,,"204, Gomo-ro, 324beon-gil, Jillye-myeon, Gimhae-si, Gyeongsangsam-do, Korea",,,,50875,Korea,,82-2-6905-9271,82-10-3769-6147,,eunkyung@hiairkorea.co.kr,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:40:56 AM,,,,,,,24/03/2022 3:26:27 PM,,,
963,0,UZGTL-HDC-HVA-PO-0020,DBI Co. ltd,,,"303, Ace High End Tower1st, 5, Digital ro 26gil, Guro-gu, Seoul, Korea",,,,08389,Korea,,82-02-6220-3493,,,brain@db-ind.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:40:41 AM,,,,,,,24/03/2022 3:26:27 PM,,,
964,0,UZGTL-HDC-INS-PO-0010,"Honeywell Co., Ltd",,,"28-2 Gongdan 2ro, Seobuk-gu, Cheonan-si, Choongcheongnam-do, 331-300, Korea",,,,31975,Korea,+82-2-2129-7143,+82-(0)2-799-6303,82-10-3940-22222,,taehoon.yoo@honeywell.com,https://www.honeywell.com/us/en,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:39:18 AM,,,,,,,24/03/2022 3:26:27 PM,,,
965,0,UZGTL-HDC-INS-PO-0030,"Emerson Process Management Co., Ltd.",,,"Sicox tower 12F, 484, Dunchon-Daero, Jungwon-gu, Seongnam-si, Gyeonggi-do, Korea",,,,13229,Korea,+65-0770-8985,+82-31-8034-0639,,,joonsuk.sim@emerson.com,https://www.emerson.com/en-us,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:36:29 AM,,,,,,,24/03/2022 3:26:27 PM,,,
966,0,UZGTL-HDC-INS-PO-0050,"Honeywell Analytics Asia Pacific Co., Ltd",,,"7F SangAm IT Tower, 434, Worldcup Buk-ro, Mapo-gu, Seoul 03922 Korea",,,,03922,Korea,+82-2-6909-0320,+82-(0)2-6909-0385,82-10-2501-8928,,daniel.han@honeywell.com,https://www.honeywell.com/us/en,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:39:00 AM,,,,,,,24/03/2022 3:26:27 PM,,,
967,0,UZGTL-HDC-INS-PO-0060,"KIE SYSTEMS Co., LTD",,,"804 Goodmorning Lawfirm Town II, 890-6, Janghang-dong, Ilsangdong gu, Goyang si, Geonggi-do, Korea",,,,KS009,Korea,,+82-(0)31-9069053,82-10-9904-1347,,richard@kiesys.co.kr,http://www.kiesys.co.kr/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:39:30 AM,,,,,,,24/03/2022 3:26:27 PM,,,
968,0,UZGTL-HDC-INS-PO-0070,Severn Glocon India Private Limited,,,"F96 & 97, SIPCOT Industrial Park, Irungattukottai, Sriperumbudur, Chennai 602117, Tamilnadu, India",,,,602117,India,+91-44-4710-4641,+91(0)44-47104200,+82 27850844,,bhagavathi@severnglocon.co.kr,https://www.severnvalve.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:39:07 AM,,,,,,,24/03/2022 3:26:27 PM,,,
969,0,UZGTL-HDC-INS-PO-0080,Severn Glocon UK Limited,,,"Olympus Park, Quedgeley, Glouceser GL2 4NF, UK",,,,GL2 4NF,United Kingdom,+44 (0) 1452726799,+44 (0)845 223 2040,44*(0)*7717005242,,ken.winpenny@severnglocon.co.uk / rob.harris@severnglocon.co.uk,https://www.severnvalve.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:39:24 AM,,,,,,,24/03/2022 3:26:27 PM,,,
970,0,UZGTL-HDC-INS-PO-0110,KPC Corporation,,,"8, Ansim-Ro, 59-Gil, Dong-Gu Daegu, Korea",,,,,Korea,+82-2-2637-9188,,82-2-6261-4270,,rani@kpccorp.co.kr,http://www.kpccorp.co.kr/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:56:12 AM,,,,,,,24/03/2022 3:26:27 PM,,,
971,0,UZGTL-HDC-INS-PO-0120,Metso Flowcontrol OY,,,"Vanha Porvoontie 229, 01380, Vantaa Finland",,,,13595,Korea,+82-2-582-1507,+82-582-1507,+82-10-3121-9930,,changyong.cho@metso.com,https://www.mogroup.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:49:24 AM,,,,,,,24/03/2022 3:26:27 PM,,,
972,0,UZGTL-HDC-INS-PO-0130,Metso Flowcontrol OY,,,"Vanha Porvoontie 229, 01380, Vantaa Finland",,,,13595,Korea,+82-2-582-1507,+82-582-1507,+82-10-3121-9930,,changyong.cho@metso.com,https://www.mogroup.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:57:21 AM,,,,,,,24/03/2022 3:26:27 PM,,,
973,0,UZGTL-HDC-INS-PO-0140,Flowserve Flow Control GmbH,,,"Rudolf-Plank Strasse 2, 76275 Ettlingen, Germany",,,,76275,Germany,+82-2-2272-9880,+49 7243 103-0,,,cchoi@flowserve.com,https://www.flowserve.com/en/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:36:03 AM,,,,,,,24/03/2022 3:26:27 PM,,,
974,0,UZGTL-HDC-INS-PO-0160,Nether Seal BV,,,"23 Inditrieweg, Nieuwkoop, the Netherlands",,,,2421 LK,The Netherlands,+82-31-1725-72215,+31 172 572 215,,,info@netherseal.nl,https://www.netherseal.nl/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:48:46 AM,,,,,,,24/03/2022 3:26:27 PM,,,
975,0,UZGTL-HDC-INS-PO-0180,"Jokwang I.L.I Co., Ltd",,,"Sanmakgongdanbuk 10-gil, Yangsan-si, Gyeongsangnam-do, 50567, Korea",,,,50567,Korea,+82-2-3447-0493,+82-55-0249,,,seungcheol.cha@jokwang.co.kr / sj.park@jokwang.co.kr,http://www.jokwang.co.kr/en/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:56:06 AM,,,,,,,24/03/2022 3:26:27 PM,,,
976,0,UZGTL-HDC-INS-PO-0190,BS&B Safety systems limited,,,"Raheen Business Park, Limerick, Ireland",,,,V94 N4V2,Ireland,+82-2-3782-4591,+82 10 9267 9111,,,lee.yongil@bsbsystems.kr,https://www.bsbsystems.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:54:28 AM,,,,,,,24/03/2022 3:26:27 PM,,,
977,0,UZGTL-HDC-INS-PO-0200,"Gloazure Co., ltd",,,"16, Teheran-ro 98-gil, Gangnam-gu, Seoul, Korea",,,,06181,Korea,070-4877-2506 ,+82 02 555 0922,,,cms@gloazure.com / gloazure@gloazure.com,http://www.gloazure.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:48:51 AM,,,,,,,24/03/2022 3:26:27 PM,,,
978,0,UZGTL-HDC-INS-PO-0220,Mettler Toledo Korea Ltd.,,,"1~4F Yeil Bld.21, Yangjaecheon-ro 19-gil, Seocho-gu, Seoul, 06753, Korea",,,,06753,Korea,+82-2-3498-3549,+82 2 3498 3549,,,jungwook.kim@mt.com,https://www.mt.com/int/en/home.html,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:48:57 AM,,,,,,,24/03/2022 3:26:27 PM,,,
979,0,UZGTL-HDC-INS-PO-0230,"Samil Industry Co., Ltd.",,,"44B-12L, 13L, 16L Nonhyun-dong 310, Namdong-Daero, Namdong-gu, Incheon, Korea",,,,21639,Korea,070-4648-3132,+82-32-819-9671 ~ 7,,,samilind@samilind.co.kr,http://www.samilind.co.kr/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:49:18 AM,,,,,,,24/03/2022 3:26:27 PM,,,
980,0,UZGTL-HDC-INS-PO-0240,Brooks Instrument Korea Ltd.,,,"D-406, Bundang Techno-Park, Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, Korea, 463-760",,,,463-760,Korea,+82-31-708-2521,+82 031 708-2521,,,indsales.korea@brooksinstrument.com,https://www.brooksinstrument.com/en,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:35:03 AM,,,,,,,24/03/2022 3:26:27 PM,,,
981,0,UZGTL-HDC-INS-PO-0250,"Emerson Process Management Co., Ltd.",,,"Sicox tower 12F, 484, Dunchon-Daero, Jungwon-gu, Seongnam-si, Gyeonggi-do, Korea",,,,13229,Korea,+82-31-8034-704,+82 31-8034-0413,,,ganggin.kim@emerson.com,https://www.emerson.com/en-us,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:37:08 AM,,,,,,,24/03/2022 3:26:27 PM,,,
982,0,UZGTL-HDC-INS-PO-0260,"Samil Industry Co., Ltd.",,,"434-12, 44B-12L, Nonhyun-dong, Namdong-gu, Incheon, Korea",,,,21639,Korea,070-4648-3132,+82-32-819-9671 ~ 7,,,samilind@samilind.co.kr,http://www.samilind.co.kr/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:49:07 AM,,,,,,,24/03/2022 3:26:27 PM,,,
983,0,UZGTL-HDC-INS-PO-0270,"Endress + Hauser Korea Co., Ltd",,,"10F, CCMM bldg., 101, Yeouigongwon-ro, Yeongdeungpo-gu 07241 Seoul Korea",,,,07241,Korea,+82-2-3660-6711,+82-2-3660-0327,,,wooyoung.jeon@rok.endress.com,https://www.endress.com/en/contact,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:27 PM,1,30/04/2022 9:37:02 AM,,,,,,,24/03/2022 3:26:27 PM,,,
984,0,UZGTL-HDC-INS-PO-0280,Wise Control. INC.,,,"2022, Deogyeong-daero, Giheung-gu, Yongin-si, Gyeonggi-do, 17097",,,,17097,Korea,+82-31-280-5165,+82-31-280-5134,82-10-8250-0811,,oykim@wisecontrol.com,http://www.wisecontrol.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:49:12 AM,,,,,,,24/03/2022 3:26:28 PM,,,
985,0,UZGTL-HDC-INS-PO-0290,Wika Korea LTD.,,,"Gajangsaneopseo-ro, Osan-si, Gyeonggi-do, Korea",,,,18103,Korea,070-8765-2474,+82-2-869-0505,,,Jaesin.Park.@wika.com,https://www.wika.co.kr/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:56:40 AM,,,,,,,24/03/2022 3:26:28 PM,,,
986,0,UZGTL-HDC-INS-PO-0300,"Yokogawa Electric Korea Co., Ltd.",,,"Yokogawa B/D, 21 Seonyu-ro 45-gil, Yeongdeungpo-gu, Seoul, 07209 Korea",,,,07209,Korea,+82-2-6423-6423,+82-2-2628-6143,,,seungwook.lee@kr.yokogawa.com,https://www.yokogawa.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:56:19 AM,,,,,,,24/03/2022 3:26:28 PM,,,
987,0,UZGTL-HDC-INS-PO-0310,Wise Control. INC.,,,"2022, Deogyeong-daero, Giheung-gu, Yongin-si, Gyeonggi-do, 17097",,,,17097,Korea,+82-2-280-5157,+82-31-280-5134,82-10-9111-3823,,oykim@wisecontrol.com,http://www.wisecontrol.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:55:52 AM,,,,,,,24/03/2022 3:26:28 PM,,,
988,0,UZGTL-HDC-INS-PO-0330,Valves.com PTE Ltd (Everlasting Valve),,,"7030, Ang Mo Kio Avenue 5, #05-41 Northstar @ AMK, Singapore 569880",,,,569880,Singapore,65-6570 8873,+65-65708873,,,skwong@valvescom.com,http://everlastingvalve.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:54:15 AM,,,,,,,24/03/2022 3:26:28 PM,,,
989,0,UZGTL-HDC-INS-PO-0350,"Shilla Fire Co., Ltd.",,,"22B 8L 20, Eunbong-ro 75 Beon-gil, Namdong-gu, Incheon, Korea",,,,21631,Korea,+82-32-820-2122,+82-32-820-2115,,,cil@shillafire.com,http://en.shillafire.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:55:58 AM,,,,,,,24/03/2022 3:26:28 PM,,,
990,0,UZGTL-HDC-INS-PO-0370,"Krohne Korea Co., Ltd.",,,"Room-507 Miwon B/D, #43 Yoido-Dong, Youngdeongpo-Ku, Seoul, Korea",,,,,Korea,+82-2-782-1900,+82-2-782-1900,82-10-9008-5075,,,https://kr.krohne.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:52:05 AM,,,,,,,24/03/2022 3:26:28 PM,,,
991,0,UZGTL-HDC-INS-PO-0500,"Gaon Cable Co., Ltd.",,,"24F, ASEM Tower, World Trade Center, Samsung-dong, Gangnam-gu, Seoul, 135-798 Korea",,,,06164,Korea,+82-2-6921-3998,+82-2-6921-3998,82-10-9101-0772,,ihlee@gaoncable.com,https://www.gaoncable.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:37:21 AM,,,,,,,24/03/2022 3:26:28 PM,,,
992,0,UZGTL-HDC-INS-PO-0510,"SUZHOU ON TOP Mechanical & Electrical equipment Co., ltd",,,"No23, Chun Wang road, Pan Yang Industrial Park, Xiang Cheng district, Suzhou, Jinagsu",,,,215152,China,+86-512-8687-1619,+86-512-86871619,,,jyf@szontop.com.cn,http://en.szontop.com.cn/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:53:57 AM,,,,,,,24/03/2022 3:26:28 PM,,,
993,0,UZGTL-HDC-INS-PO-0520,Phoenix Mecano S.E. Asia Pte Ltd,,,"53 Ubi Ave, #04-01, Travelite Building, Singapore 408863",,,,408863,Singapore,+65 6539-0409,+65 6749 1611 / 65 6539 0433,,,tj.ou@pmecano.com.sg,https://www.phoenixmecano.com.sg/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:53:52 AM,,,,,,,24/03/2022 3:26:28 PM,,,
994,0,UZGTL-HDC-INS-PO-0530,"Myoung Eun Electric Co., Ltd",,,"124, Jikdong-ro, Gwangju-si, Gyeonggi-do, 12769, Korea",,,,12769,Korea,+82-31-768-7926,+82-31-768-7926,,,myoungeun1@korea.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:55:46 AM,,,,,,,24/03/2022 3:26:28 PM,,,
995,0,UZGTL-HDC-INS-PO-0550,HY-LOK corporation,,,"97, Noksansandan 27-ro Gangseo-gu, Busan, Korea",,,,46732,Korea,+82-2-712-6397,+82-51-9700-800,82-10-5241-7916,,kimds@hy-lok.com,http://english.hy-lok.com/Index.hylok,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:53:47 AM,,,,,,,24/03/2022 3:26:28 PM,,,
996,0,UZGTL-HDC-INS-PO-0570,HY-LOK corporation,,,"97, Noksansandan 27-ro Gangseo-gu, Busan, Korea",,,,46732,Korea,+82-2-712-6397,+82-51-9700-800,82-10-5241-7916,,kimds@hy-lok.com,http://english.hy-lok.com/Index.hylok,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:54:02 AM,,,,,,,24/03/2022 3:26:28 PM,,,
997,0,UZGTL-HDC-INS-PO-0590,HY-LOK corporation,,,"97, Noksansandan 27-ro Gangseo-gu, Busan, Korea",,,,46732,Korea,+82-2-712-6397,+82-51-9700-800,82-10-5241-7916,,kimds@hy-lok.com,http://english.hy-lok.com/Index.hylok,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:54:08 AM,,,,,,,24/03/2022 3:26:28 PM,,,
998,0,UZGTL-HDC-INS-PO-0600,"DONG-A BESTECH Co., LTD",,,"54, Songnae-daero 518 beon-gil, Bucheon-si, Gyeonggi-do, Korea",,,,14445,Korea,+82-32-675-0081(#203),+82-32-675-0081,82-10-5102-0895,,sh.lee@dongabestech.com,https://www.dongabestech.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:53:21 AM,,,,,,,24/03/2022 3:26:28 PM,,,
999,0,UZGTL-HDC-INS-PO-0610,DK-LOK Corporation,,,"7, Golden root-ro, 129 beongil, Juchon- myeon, Gimhae-si, Gyeongsanganm-do, South Korea 50969",,,,50969,Korea,070-4707-9776    ,+82-2-562-8798/8,,,kskim@dklok.com / jslee@dklok.com,http://dklok.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:35:22 AM,,,,,,,24/03/2022 3:26:28 PM,,,
1000,0,UZGTL-HDC-INS-PO-0620,"KYEAM Technologies Co., Ltd",,,"#1503, 1504, Jongno 1-ga Daesung SkyRex, 95, Sambong-ro",,,,03150,Korea,070-4398-8958,+82-2615-1391,,,SALES@KYEAM.COM,http://www.kyeam.com/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:52:10 AM,,,,,,,24/03/2022 3:26:28 PM,,,
1001,0,UZGTL-HDC-INS-PO-0630,ROXTEC Korea,,,"32, Dasan-ro, 78beon-gil, Saha-gu, Busan, Korea",,,,08708,Korea,+82-2-3789-1469,+82-2-3789-1469,82-10-8882-9484,,Joonbum.Kim@roxtec.com,https://www.roxtec.com/uk/,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:28 PM,1,30/04/2022 9:49:42 AM,,,,,,,24/03/2022 3:26:28 PM,,,
1002,0,UZGTL-HDC-INS-PO-0640,HY-LOK corporation,,,"97, Noksansandan 27-ro Gangseo-Gu, Busan, Korea",,,,,Korea,,+82-2-712-6393,,,sclee@hy-lok.com,http://english.hy-lok.com/Index.hylok,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:29 PM,1,30/04/2022 9:52:35 AM,,,,,,,24/03/2022 3:26:29 PM,,,
1003,0,UZGTL-HDC-MEC-PO-0030,Mitsubishi Corporation,,,"3-1, Marunouchi 2-Chrome, Chiyoda-Ku, Tokyo 100-8086, Japan",,,,100-0005,Japan,,+81-3-3210-3156,,,kazushige.ooya@mcm.mitsubishicorp.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:29 PM,1,30/04/2022 9:53:15 AM,,,,,,,24/03/2022 3:26:29 PM,,,
1004,0,UZGTL-HDC-MEC-PO-0040,"Kobe Steel, Ltd.",,,"9-12, Kita-Shinagawa 5-chome, Shinagawa-ku, Tokyo, 141-8688, Japan",,,,141-8688,Japan,,+81-3-5739-6771,,,kikuchi.waku@kobelco.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Supplier,,1,24/03/2022 3:26:29 PM,1,30/04/2022 9:51:26 AM,,,,,,,24/03/2022 3:26:29 PM,,,
